date,Tmax,Tmin,Tmean
02/01/1962,-1.14,-9.99,-5.57
03/01/1962,2.29,-9.27,-3.49
04/01/1962,2.48,-4.14,-0.83
05/01/1962,5.92,1,3.46
06/01/1962,8.32,1.52,4.92
07/01/1962,8.9,5.43,7.16
08/01/1962,8.84,0.82,4.83
09/01/1962,6.57,2.33,4.45
10/01/1962,10.55,2.06,6.31
11/01/1962,8.26,2.63,5.45
12/01/1962,7.23,2.89,5.06
13/01/1962,5.92,1.33,3.62
14/01/1962,5.64,1.37,3.5
15/01/1962,8.71,-0.51,4.1
16/01/1962,7.7,1.21,4.45
17/01/1962,8.25,5.54,6.89
18/01/1962,9.28,2.88,6.08
19/01/1962,9.07,2.81,5.94
20/01/1962,11.44,2.31,6.88
21/01/1962,10.02,8.19,9.11
22/01/1962,6.49,3,4.75
23/01/1962,10.51,2.59,6.55
24/01/1962,12.18,3.84,8.01
25/01/1962,9.63,7.58,8.61
26/01/1962,10.46,8.38,9.42
27/01/1962,7.21,5.26,6.24
28/01/1962,6.88,2.82,4.85
29/01/1962,2.51,-2.25,0.13
30/01/1962,1.8,-1.07,0.36
31/01/1962,7.9,-0.28,3.81
01/02/1962,6.03,1.4,3.71
02/02/1962,7.8,2.8,5.3
03/02/1962,9.6,2.99,6.29
04/02/1962,10.24,1.82,6.03
05/02/1962,9.37,3.32,6.34
06/02/1962,10.4,4.96,7.68
07/02/1962,8.37,6.25,7.31
08/02/1962,6.03,4.56,5.29
09/02/1962,7.36,-1.67,2.85
10/02/1962,10.91,1.51,6.21
11/02/1962,9.42,-0.43,4.49
12/02/1962,11.07,0.88,5.97
13/02/1962,5.99,2.49,4.24
14/02/1962,3.72,-1,1.36
15/02/1962,8.9,-2.74,3.08
16/02/1962,10.88,0.27,5.57
17/02/1962,8.44,3.49,5.97
18/02/1962,9.6,2.66,6.13
19/02/1962,9.34,2.67,6.01
20/02/1962,8.33,4.75,6.54
21/02/1962,5.34,3.32,4.33
22/02/1962,3.8,-1.76,1.02
23/02/1962,2.15,-0.28,0.94
24/02/1962,5.3,-0.37,2.46
25/02/1962,2.02,-0.37,0.83
26/02/1962,-0.72,-3.21,-1.96
27/02/1962,0.91,-3.18,-1.14
28/02/1962,1.58,-1.03,0.28
01/03/1962,1.57,-0.38,0.59
02/03/1962,5.25,-1.07,2.09
03/03/1962,2.21,-3.44,-0.62
04/03/1962,2.49,-4.19,-0.85
05/03/1962,4.05,-4.36,-0.15
06/03/1962,4.69,-4.77,-0.04
07/03/1962,4.94,-3.01,0.96
08/03/1962,6.65,0.05,3.35
09/03/1962,12.34,0.25,6.3
10/03/1962,8.79,6.74,7.76
11/03/1962,5.98,3.66,4.82
12/03/1962,5.74,0.71,3.23
13/03/1962,5.36,-2.85,1.26
14/03/1962,5.22,-4,0.61
15/03/1962,5,-5.57,-0.28
16/03/1962,7.86,-1.17,3.34
17/03/1962,5.9,-6.21,-0.15
18/03/1962,4.07,-5.43,-0.68
19/03/1962,7.21,-1.88,2.67
20/03/1962,6.54,-4.62,0.96
21/03/1962,4.97,-0.17,2.4
22/03/1962,6.55,-1.45,2.55
23/03/1962,5.95,1.81,3.88
24/03/1962,5.56,0.57,3.06
25/03/1962,6.5,-4.39,1.06
26/03/1962,11.63,1.29,6.46
27/03/1962,11.39,1.32,6.35
28/03/1962,8.3,-1.71,3.3
29/03/1962,14.08,0.87,7.48
30/03/1962,10.06,5.61,7.83
31/03/1962,9.02,1.61,5.31
01/04/1962,9.18,1.39,5.29
02/04/1962,9.91,2.78,6.34
03/04/1962,11.41,6.8,9.11
04/04/1962,8.62,1.93,5.28
05/04/1962,9.15,4.1,6.62
06/04/1962,10.3,2,6.15
07/04/1962,11.11,5.06,8.08
08/04/1962,7.86,5.53,6.69
09/04/1962,10.8,3.37,7.08
10/04/1962,10.28,4.17,7.22
11/04/1962,12.07,5.05,8.56
12/04/1962,12.52,6.17,9.34
13/04/1962,10.6,1.47,6.03
14/04/1962,9.03,-0.49,4.27
15/04/1962,6.61,2.89,4.75
16/04/1962,6.83,4.04,5.44
17/04/1962,10.31,4.05,7.18
18/04/1962,8.44,3.75,6.1
19/04/1962,12.32,4.51,8.41
20/04/1962,11.11,4.93,8.02
21/04/1962,12.58,5.7,9.14
22/04/1962,16.81,5.77,11.29
23/04/1962,16.26,3.88,10.07
24/04/1962,16.34,7.86,12.1
25/04/1962,19.06,4.58,11.82
26/04/1962,19.95,6.6,13.27
27/04/1962,10.51,5.92,8.21
28/04/1962,11.02,4.09,7.56
29/04/1962,12.43,2.25,7.34
30/04/1962,9.18,1.51,5.34
01/05/1962,12.83,0.12,6.48
02/05/1962,14.71,1.56,8.13
03/05/1962,16.69,6.13,11.41
04/05/1962,17.68,6.69,12.19
05/05/1962,14.41,3.74,9.08
06/05/1962,17.88,11.76,14.82
07/05/1962,16.92,11.7,14.31
08/05/1962,17.64,10.91,14.27
09/05/1962,15.8,10.04,12.92
10/05/1962,15.14,7.36,11.25
11/05/1962,15.3,8.44,11.87
12/05/1962,10.86,8.01,9.44
13/05/1962,11.68,6.31,8.99
14/05/1962,15.11,4.66,9.88
15/05/1962,14.9,8.62,11.76
16/05/1962,14.86,8.55,11.7
17/05/1962,13.72,6.21,9.96
18/05/1962,13.28,6.74,10.01
19/05/1962,11.11,7.85,9.48
20/05/1962,13.87,4.82,9.34
21/05/1962,14.37,9.15,11.76
22/05/1962,14.24,8.1,11.17
23/05/1962,15.08,5.42,10.25
24/05/1962,13.71,6.86,10.29
25/05/1962,11,6.63,8.81
26/05/1962,8.24,5.35,6.79
27/05/1962,11.21,5.76,8.49
28/05/1962,14.81,6.89,10.85
29/05/1962,12.51,4.57,8.54
30/05/1962,15.86,2.15,9
31/05/1962,12.6,4.64,8.62
01/06/1962,13.3,1.34,7.32
02/06/1962,15.77,2.4,9.09
03/06/1962,16.48,3.99,10.23
04/06/1962,17.08,4.17,10.63
05/06/1962,18.54,3.77,11.15
06/06/1962,20.21,4.62,12.42
07/06/1962,21.91,6.54,14.22
08/06/1962,23,6.82,14.91
09/06/1962,24.42,10.51,17.47
10/06/1962,16.52,9.54,13.03
11/06/1962,15.51,8.55,12.03
12/06/1962,17.55,10.68,14.11
13/06/1962,19.89,11.7,15.8
14/06/1962,21.56,10.29,15.93
15/06/1962,22.11,11.21,16.66
16/06/1962,20.41,12.58,16.49
17/06/1962,22.72,10.67,16.69
18/06/1962,20.4,15.55,17.98
19/06/1962,17.58,11.29,14.43
20/06/1962,17.07,11.22,14.15
21/06/1962,21.9,13.54,17.72
22/06/1962,20.15,13.03,16.59
23/06/1962,20.21,9.59,14.9
24/06/1962,19.05,12.31,15.68
25/06/1962,19.71,6.94,13.33
26/06/1962,17.09,10.75,13.92
27/06/1962,18.02,8.11,13.07
28/06/1962,20.25,7.01,13.63
29/06/1962,17.82,10.68,14.25
30/06/1962,19.79,7.26,13.53
01/07/1962,21.11,12.94,17.03
02/07/1962,23.02,9.61,16.32
03/07/1962,16.41,11.43,13.92
04/07/1962,15.76,8.3,12.03
05/07/1962,15.35,7.94,11.64
06/07/1962,19.43,9.01,14.22
07/07/1962,20.11,6.65,13.38
08/07/1962,22.87,10.5,16.69
09/07/1962,22.64,14.61,18.63
10/07/1962,19.81,10.56,15.18
11/07/1962,19.49,12.3,15.89
12/07/1962,20.83,11.8,16.32
13/07/1962,22.28,9.93,16.1
14/07/1962,20.6,12.94,16.77
15/07/1962,14.06,11.93,13
16/07/1962,18.74,11.36,15.05
17/07/1962,18.98,10.28,14.63
18/07/1962,19.99,12.16,16.08
19/07/1962,19.66,14.62,17.14
20/07/1962,22.56,13.26,17.91
21/07/1962,19.8,13.49,16.64
22/07/1962,19.29,11.37,15.33
23/07/1962,21.94,10.46,16.2
24/07/1962,21.78,11.32,16.55
25/07/1962,23.93,12.62,18.27
26/07/1962,13.53,11.53,12.53
27/07/1962,17.71,11.41,14.56
28/07/1962,17.68,12.52,15.1
29/07/1962,20.23,13.04,16.63
30/07/1962,16.76,11.06,13.91
31/07/1962,19.73,12.8,16.26
01/08/1962,21.64,12.28,16.96
02/08/1962,20.86,11.26,16.06
03/08/1962,17.78,10.89,14.33
04/08/1962,19.78,8.18,13.98
05/08/1962,19.79,8.58,14.18
06/08/1962,15.27,10.13,12.7
07/08/1962,15.95,8.67,12.31
08/08/1962,17.54,8.47,13
09/08/1962,17.69,7.25,12.47
10/08/1962,20.25,13.93,17.09
11/08/1962,18.54,15.13,16.83
12/08/1962,19.2,11.89,15.54
13/08/1962,17.31,11.49,14.4
14/08/1962,15.99,9.48,12.73
15/08/1962,19.31,14.09,16.7
16/08/1962,17.17,10.9,14.03
17/08/1962,19.1,12.43,15.76
18/08/1962,20.49,11.39,15.94
19/08/1962,21,12.05,16.52
20/08/1962,20.48,15.36,17.92
21/08/1962,17.63,11.29,14.46
22/08/1962,19.58,12.85,16.22
23/08/1962,17.14,12.27,14.7
24/08/1962,18.26,13.59,15.93
25/08/1962,17.95,10.35,14.15
26/08/1962,17.66,11.06,14.36
27/08/1962,18.55,11.85,15.2
28/08/1962,18.96,12.3,15.63
29/08/1962,20.38,10.4,15.39
30/08/1962,20.57,9.62,15.1
31/08/1962,19.19,8.71,13.95
01/09/1962,19.61,12.68,16.15
02/09/1962,22.96,10.8,16.88
03/09/1962,19.56,14.37,16.96
04/09/1962,18.81,13.67,16.24
05/09/1962,18.52,10.99,14.76
06/09/1962,18.82,12.68,15.75
07/09/1962,16.46,11.37,13.91
08/09/1962,16.16,8.69,12.43
09/09/1962,19.26,9.44,14.35
10/09/1962,16.75,11.84,14.3
11/09/1962,16.82,13.14,14.98
12/09/1962,18.54,14.7,16.62
13/09/1962,16.78,7.92,12.35
14/09/1962,16.89,8.47,12.68
15/09/1962,18.64,10.17,14.41
16/09/1962,14.89,6.63,10.76
17/09/1962,12.68,5.42,9.05
18/09/1962,13.1,3.69,8.39
19/09/1962,12.72,6.15,9.43
20/09/1962,14.25,7.86,11.06
21/09/1962,11.76,3.66,7.71
22/09/1962,14.51,3.77,9.14
23/09/1962,15.08,6.67,10.87
24/09/1962,15.91,7.82,11.86
25/09/1962,18.5,8.78,13.64
26/09/1962,15.16,11.05,13.1
27/09/1962,15.04,6.16,10.6
28/09/1962,14.99,10.16,12.58
29/09/1962,15.11,5.74,10.42
30/09/1962,15.4,10.8,13.1
01/10/1962,16.17,11.45,13.81
02/10/1962,17.73,12,14.86
03/10/1962,15.48,6.77,11.13
04/10/1962,15.61,5.16,10.39
05/10/1962,18.7,7.37,13.04
06/10/1962,16.87,7.07,11.97
07/10/1962,17.88,9.36,13.62
08/10/1962,18.92,6.5,12.71
09/10/1962,15.94,8.17,12.06
10/10/1962,18.36,9.1,13.73
11/10/1962,11.84,9.72,10.78
12/10/1962,13.5,9.86,11.68
13/10/1962,11.34,6.6,8.97
14/10/1962,15.01,4.71,9.86
15/10/1962,14.47,6.24,10.35
16/10/1962,13.93,4.44,9.19
17/10/1962,17.07,4.27,10.67
18/10/1962,18.25,4.17,11.21
19/10/1962,14.51,7,10.75
20/10/1962,13.56,5.82,9.69
21/10/1962,14.38,8.1,11.24
22/10/1962,13.89,5.5,9.69
23/10/1962,11.29,4.01,7.65
24/10/1962,14.3,8.55,11.42
25/10/1962,14.94,10.12,12.53
26/10/1962,8.8,8.65,8.72
27/10/1962,8.76,-1.08,3.84
28/10/1962,9.37,2.23,5.8
29/10/1962,12.25,1.79,7.02
30/10/1962,11.44,5.25,8.34
31/10/1962,9.26,3.35,6.3
01/11/1962,10.16,1.98,6.07
02/11/1962,12.28,5.86,9.07
03/11/1962,11.75,4.85,8.3
04/11/1962,12.06,3.29,7.67
05/11/1962,12.09,5.77,8.93
06/11/1962,10.54,8.03,9.29
07/11/1962,11.49,5.65,8.57
08/11/1962,10.58,2.52,6.55
09/11/1962,10.12,8.08,9.1
10/11/1962,9.51,8.77,9.14
11/11/1962,5.61,5.73,5.67
12/11/1962,7.18,-0.33,3.42
13/11/1962,6.6,0.28,3.44
14/11/1962,7.87,-0.97,3.45
15/11/1962,6.43,1.75,4.09
16/11/1962,6.61,-2.37,2.12
17/11/1962,5.13,0.84,2.98
18/11/1962,3.58,0.83,2.2
19/11/1962,2.14,-2.74,-0.3
20/11/1962,2.27,-3.43,-0.58
21/11/1962,2.68,0,1.34
22/11/1962,4.67,-0.36,2.16
23/11/1962,10.47,-0.32,5.08
24/11/1962,11.6,2.17,6.88
25/11/1962,8.55,5.62,7.09
26/11/1962,6.42,3.25,4.83
27/11/1962,5.17,3.44,4.31
28/11/1962,6.63,4.22,5.43
29/11/1962,6.59,5.21,5.9
30/11/1962,7.46,4.75,6.1
01/12/1962,2.24,-1.3,0.47
02/12/1962,2.77,-4.46,-0.84
03/12/1962,-1.27,-5.83,-3.55
04/12/1962,-0.73,-4.28,-2.51
05/12/1962,0.7,-5.83,-2.57
06/12/1962,1.19,-7.02,-2.92
07/12/1962,9.43,-5.9,1.76
08/12/1962,10.59,0.15,5.37
09/12/1962,7.18,5.66,6.42
10/12/1962,8.49,3.57,6.03
11/12/1962,9.52,3.62,6.57
12/12/1962,2.93,-0.6,1.17
13/12/1962,4.24,-0.43,1.9
14/12/1962,12.12,-0.46,5.83
15/12/1962,12.65,4.44,8.55
16/12/1962,7.1,5.15,6.12
17/12/1962,5.89,0.36,3.12
18/12/1962,7.69,0.88,4.28
19/12/1962,6.15,1.55,3.85
20/12/1962,10.09,0.43,5.26
21/12/1962,7.61,4.58,6.09
22/12/1962,3.78,0.28,2.03
23/12/1962,-1.8,-4.3,-3.05
24/12/1962,-0.92,-5.4,-3.16
25/12/1962,-0.32,-5.39,-2.86
26/12/1962,0.31,-7.63,-3.66
27/12/1962,-0.4,-3.94,-2.17
28/12/1962,-1.92,-3.45,-2.69
29/12/1962,-1.23,-6.65,-3.94
30/12/1962,-0.72,-6.75,-3.73
31/12/1962,0.41,-2.17,-0.88
01/01/1963,-2.16,-2.1,-2.13
02/01/1963,-1.14,-3.24,-2.19
03/01/1963,0.06,-3.58,-1.76
04/01/1963,0.22,-1.8,-0.79
05/01/1963,1.09,-1.32,-0.12
06/01/1963,1.07,-1.09,-0.01
07/01/1963,-1.2,-2.6,-1.9
08/01/1963,-0.16,-2.32,-1.24
09/01/1963,-1.02,-7.11,-4.06
10/01/1963,-0.94,-6.21,-3.57
11/01/1963,-3.27,-10.58,-6.93
12/01/1963,-2.89,-9.98,-6.44
13/01/1963,-1.31,-6.19,-3.75
14/01/1963,2.17,-7.11,-2.47
15/01/1963,1.6,-6.02,-2.21
16/01/1963,0.19,-4.15,-1.98
17/01/1963,-3.12,-7.76,-5.44
18/01/1963,-1.69,-9.43,-5.56
19/01/1963,-3.2,-6.5,-4.85
20/01/1963,-1.29,-6,-3.64
21/01/1963,-2.4,-5.32,-3.86
22/01/1963,-4.07,-11.62,-7.85
23/01/1963,-6.41,-14.25,-10.33
24/01/1963,-6.56,-13.61,-10.09
25/01/1963,0.14,-12.19,-6.02
26/01/1963,4.37,-12.23,-3.93
27/01/1963,3.56,-3.35,0.1
28/01/1963,2.9,1.3,2.1
29/01/1963,2.26,1.53,1.89
30/01/1963,0.61,0.28,0.45
31/01/1963,1.14,-3.58,-1.22
01/02/1963,-0.68,-4.05,-2.37
02/02/1963,-2.77,-8.67,-5.72
03/02/1963,-1.15,-5.59,-3.37
04/02/1963,-0.94,-4.98,-2.96
05/02/1963,0.22,-3.77,-1.78
06/02/1963,1.57,-3.12,-0.77
07/02/1963,2.26,-3.05,-0.39
08/02/1963,4.67,1.15,2.91
09/02/1963,1.11,-0.2,0.46
10/02/1963,-1.06,-0.9,-0.98
11/02/1963,-0.43,-1.98,-1.21
12/02/1963,1.1,-1.32,-0.11
13/02/1963,2.94,-2.6,0.17
14/02/1963,2.06,-2.53,-0.24
15/02/1963,0.64,0.29,0.46
16/02/1963,-0.13,-1.43,-0.78
17/02/1963,0.48,-2,-0.76
18/02/1963,1.45,-4.16,-1.35
19/02/1963,-1.15,-2.62,-1.89
20/02/1963,1,-3.32,-1.16
21/02/1963,1.85,-3.57,-0.86
22/02/1963,3.32,-3.49,-0.09
23/02/1963,0.71,-3.13,-1.21
24/02/1963,0.02,-7.35,-3.66
25/02/1963,-0.63,-9.88,-5.25
26/02/1963,4.91,-7.72,-1.41
27/02/1963,4.99,-4.86,0.07
28/02/1963,6.04,-3.87,1.09
01/03/1963,4.48,-4.49,-0.01
02/03/1963,7.68,-5.58,1.05
03/03/1963,8.4,-4.81,1.8
04/03/1963,8.12,-2.51,2.8
05/03/1963,8.83,1.56,5.2
06/03/1963,13.54,4.67,9.11
07/03/1963,12.65,8.33,10.49
08/03/1963,11.07,7.3,9.19
09/03/1963,7.18,4.67,5.93
10/03/1963,10.45,6.16,8.3
11/03/1963,8.56,3.55,6.06
12/03/1963,7.63,3.66,5.65
13/03/1963,8.93,-0.17,4.38
14/03/1963,14.82,2.1,8.46
15/03/1963,13.16,7.91,10.53
16/03/1963,12.09,7.42,9.75
17/03/1963,10.29,5.16,7.72
18/03/1963,12.18,7.43,9.81
19/03/1963,9.98,5.71,7.85
20/03/1963,8.74,5.37,7.05
21/03/1963,5.05,3.32,4.18
22/03/1963,3.91,0.14,2.03
23/03/1963,5.78,-0.48,2.65
24/03/1963,9.93,-1.64,4.15
25/03/1963,11.32,2.78,7.05
26/03/1963,9.35,4.63,6.99
27/03/1963,9.87,2.46,6.17
28/03/1963,9.8,2.09,5.95
29/03/1963,7.79,3.9,5.85
30/03/1963,6.79,2.9,4.84
31/03/1963,6.81,3.09,4.95
01/04/1963,11.02,1.04,6.03
02/04/1963,13.17,4.15,8.66
03/04/1963,11.89,3.79,7.84
04/04/1963,7.35,2.96,5.15
05/04/1963,6.77,1.87,4.32
06/04/1963,11.02,1.55,6.29
07/04/1963,11.59,1.96,6.78
08/04/1963,11.97,2.04,7
09/04/1963,12.23,3.39,7.81
10/04/1963,10.1,6.39,8.25
11/04/1963,10.3,8.36,9.33
12/04/1963,8.71,0.83,4.77
13/04/1963,10.35,0.92,5.64
14/04/1963,10.56,5.44,8
15/04/1963,12.7,6.98,9.84
16/04/1963,14.27,8.91,11.59
17/04/1963,9.83,7.57,8.7
18/04/1963,13.46,6.84,10.15
19/04/1963,15.42,4.25,9.84
20/04/1963,12.08,6.53,9.31
21/04/1963,12.62,8.39,10.51
22/04/1963,15,7.84,11.42
23/04/1963,16.8,5.89,11.34
24/04/1963,13.8,7.14,10.47
25/04/1963,13.4,5.28,9.34
26/04/1963,14.95,5.51,10.23
27/04/1963,16.56,4.62,10.59
28/04/1963,17.55,9.77,13.66
29/04/1963,14.76,10.75,12.76
30/04/1963,13.68,7.54,10.61
01/05/1963,11.05,6.86,8.95
02/05/1963,10.95,2.34,6.64
03/05/1963,13.14,6.76,9.95
04/05/1963,14.17,2.49,8.33
05/05/1963,12.99,7.6,10.3
06/05/1963,14.08,3.89,8.99
07/05/1963,16.88,6.32,11.6
08/05/1963,14.78,7.66,11.22
09/05/1963,14.95,5.28,10.11
10/05/1963,11.57,7.43,9.5
11/05/1963,14.14,7.47,10.8
12/05/1963,12.63,8.27,10.45
13/05/1963,14.05,7.75,10.9
14/05/1963,11.96,5.93,8.95
15/05/1963,13.79,4.84,9.32
16/05/1963,17.12,3.99,10.56
17/05/1963,15.9,10.07,12.98
18/05/1963,12.62,5.17,8.89
19/05/1963,13.45,4.85,9.15
20/05/1963,14.37,6.29,10.33
21/05/1963,13.36,7.25,10.31
22/05/1963,13.53,5.92,9.73
23/05/1963,12.47,6.31,9.39
24/05/1963,15.53,6.66,11.09
25/05/1963,18.97,4.57,11.77
26/05/1963,20.01,9.6,14.8
27/05/1963,19.01,6.86,12.94
28/05/1963,12.53,9.16,10.84
29/05/1963,15.62,6.88,11.25
30/05/1963,21.28,8.64,14.96
31/05/1963,25.62,8.65,17.14
01/06/1963,23.99,11.94,17.96
02/06/1963,20.25,9.19,14.72
03/06/1963,19.56,8,13.78
04/06/1963,20.49,7.99,14.24
05/06/1963,18.55,8.94,13.74
06/06/1963,23.26,11.21,17.23
07/06/1963,23.23,12.05,17.64
08/06/1963,24.89,10.69,17.79
09/06/1963,25.33,10.94,18.13
10/06/1963,23.62,10.54,17.08
11/06/1963,23.73,9.25,16.49
12/06/1963,24.15,12.02,18.08
13/06/1963,16.63,13.47,15.05
14/06/1963,15.41,10.54,12.97
15/06/1963,20.64,7.68,14.16
16/06/1963,17.42,12.35,14.89
17/06/1963,21.14,13.37,17.26
18/06/1963,17.14,13.15,15.14
19/06/1963,14.72,8.05,11.38
20/06/1963,17.8,11.17,14.49
21/06/1963,18.67,13.58,16.12
22/06/1963,19.26,12.26,15.76
23/06/1963,17.97,8.46,13.22
24/06/1963,15.55,11.15,13.35
25/06/1963,16.8,10.71,13.75
26/06/1963,17.4,10,13.7
27/06/1963,19.22,9.46,14.34
28/06/1963,15.39,9.94,12.67
29/06/1963,13.8,10.36,12.08
30/06/1963,15.6,10.35,12.97
01/07/1963,17.39,11.3,14.35
02/07/1963,18.42,8.62,13.52
03/07/1963,20.01,11.83,15.92
04/07/1963,17.64,9.14,13.39
05/07/1963,18.44,10.55,14.49
06/07/1963,14.57,11.64,13.1
07/07/1963,18.88,9.05,13.96
08/07/1963,18.2,9.51,13.86
09/07/1963,16.1,10.73,13.42
10/07/1963,17.44,12.8,15.12
11/07/1963,18.76,11.27,15.01
12/07/1963,18.03,11.57,14.8
13/07/1963,18.24,11.69,14.97
14/07/1963,18.73,8.3,13.51
15/07/1963,18.77,14.03,16.4
16/07/1963,19.64,11.81,15.73
17/07/1963,17.8,9.95,13.88
18/07/1963,17.9,12.48,15.19
19/07/1963,19.94,11.62,15.78
20/07/1963,23.28,13.92,18.6
21/07/1963,22.86,12.72,17.79
22/07/1963,24.52,13.05,18.78
23/07/1963,25.45,13.5,19.47
24/07/1963,20.4,15.75,18.07
25/07/1963,19,10.58,14.79
26/07/1963,18.87,8.27,13.57
27/07/1963,20.16,7.39,13.78
28/07/1963,21.37,7.09,14.23
29/07/1963,25.09,8.16,16.62
30/07/1963,26.76,10.07,18.41
31/07/1963,23.62,12.19,17.9
01/08/1963,22.98,10.31,16.65
02/08/1963,20.96,12.72,16.84
03/08/1963,16.37,14.32,15.34
04/08/1963,17.22,14.04,15.63
05/08/1963,21.45,14.51,17.98
06/08/1963,18.13,10.63,14.38
07/08/1963,18.66,8.41,13.53
08/08/1963,17.58,13.36,15.47
09/08/1963,18.6,11.29,14.95
10/08/1963,20.83,12.12,16.48
11/08/1963,19.25,12.74,16
12/08/1963,18.06,11.64,14.85
13/08/1963,19.79,10.23,15.01
14/08/1963,16.59,12.33,14.46
15/08/1963,16.19,8.43,12.31
16/08/1963,16.65,9.21,12.93
17/08/1963,17.24,8.53,12.88
18/08/1963,18.08,12.37,15.23
19/08/1963,16.53,7.38,11.96
20/08/1963,16.7,7.77,12.23
21/08/1963,16.53,10.19,13.36
22/08/1963,18.88,11.94,15.41
23/08/1963,18.78,10.66,14.72
24/08/1963,19,12.48,15.74
25/08/1963,17.65,11.41,14.53
26/08/1963,18.64,12.37,15.5
27/08/1963,17.33,11.05,14.19
28/08/1963,17.17,9.19,13.18
29/08/1963,17.54,6.75,12.15
30/08/1963,14.95,8.85,11.9
31/08/1963,15.92,8.81,12.37
01/09/1963,15.67,10.84,13.26
02/09/1963,16.69,12.5,14.59
03/09/1963,17.43,11.54,14.48
04/09/1963,13.53,10.31,11.92
05/09/1963,15.28,8.01,11.65
06/09/1963,15.36,8.69,12.03
07/09/1963,13.54,8.49,11.02
08/09/1963,16.54,11.18,13.86
09/09/1963,16.85,8.21,12.53
10/09/1963,16.58,8.63,12.61
11/09/1963,13.92,10.82,12.37
12/09/1963,17.81,7.13,12.47
13/09/1963,19.87,4.76,12.31
14/09/1963,19.94,7.15,13.55
15/09/1963,23.3,7.27,15.28
16/09/1963,23,7.85,15.42
17/09/1963,22.68,9.37,16.03
18/09/1963,18.12,13.48,15.8
19/09/1963,16.06,12.08,14.07
20/09/1963,17.96,6.54,12.25
21/09/1963,14.77,10.51,12.64
22/09/1963,17.97,13,15.48
23/09/1963,17.24,9.99,13.62
24/09/1963,14.91,13.31,14.11
25/09/1963,16.09,5.46,10.77
26/09/1963,16.66,9.53,13.09
27/09/1963,14.61,8.58,11.59
28/09/1963,15.06,6.63,10.85
29/09/1963,17.05,11.51,14.28
30/09/1963,14.18,9.67,11.93
01/10/1963,12.65,8.51,10.58
02/10/1963,12.29,3.68,7.99
03/10/1963,14.96,5.51,10.24
04/10/1963,12.98,7.78,10.38
05/10/1963,12.6,6.64,9.62
06/10/1963,13.47,5.67,9.57
07/10/1963,13.96,9.54,11.75
08/10/1963,17.72,11.45,14.58
09/10/1963,13.93,4.63,9.28
10/10/1963,16.41,7.85,12.13
11/10/1963,15.14,10.47,12.8
12/10/1963,20.85,7.98,14.42
13/10/1963,13.3,10.79,12.04
14/10/1963,11.78,3.96,7.87
15/10/1963,13.29,7.48,10.39
16/10/1963,16.14,11.14,13.64
17/10/1963,15.25,8.98,12.12
18/10/1963,17.14,8.82,12.98
19/10/1963,16.14,11.32,13.73
20/10/1963,15.21,12.15,13.68
21/10/1963,16,9.43,12.71
22/10/1963,15.59,7.64,11.62
23/10/1963,17.59,10.11,13.85
24/10/1963,13.28,10.26,11.77
25/10/1963,12.45,9.68,11.07
26/10/1963,13.18,8.68,10.93
27/10/1963,12.31,5.74,9.03
28/10/1963,10.86,4.36,7.61
29/10/1963,10.26,8.06,9.16
30/10/1963,11.07,4.75,7.91
31/10/1963,11.43,5.36,8.39
01/11/1963,12.17,8.5,10.33
02/11/1963,11.27,7.84,9.56
03/11/1963,12.83,5.76,9.29
04/11/1963,13.27,6.84,10.05
05/11/1963,12.74,9.57,11.15
06/11/1963,10.75,8.44,9.6
07/11/1963,10.49,8.64,9.57
08/11/1963,12.03,7.2,9.62
09/11/1963,11.64,1.94,6.79
10/11/1963,15.55,6.01,10.78
11/11/1963,13.31,10.51,11.91
12/11/1963,11.91,8.97,10.44
13/11/1963,7.78,3.72,5.75
14/11/1963,10.23,1.87,6.05
15/11/1963,7.96,5.15,6.55
16/11/1963,8.18,1.82,5
17/11/1963,13.2,2.57,7.89
18/11/1963,14.25,5.38,9.82
19/11/1963,14.54,9.68,12.11
20/11/1963,8.3,4.72,6.51
21/11/1963,12.13,-0.22,5.96
22/11/1963,11.11,7.55,9.33
23/11/1963,12.26,5.74,9
24/11/1963,12.71,9.17,10.94
25/11/1963,8.9,6.2,7.55
26/11/1963,8.8,6.64,7.72
27/11/1963,7.49,4.12,5.8
28/11/1963,7.39,2.42,4.91
29/11/1963,6.33,5.49,5.91
30/11/1963,6.06,2.71,4.39
01/12/1963,7.27,3.07,5.17
02/12/1963,7.73,5.31,6.52
03/12/1963,6.06,4.65,5.36
04/12/1963,5.49,4.15,4.82
05/12/1963,3.84,2.95,3.39
06/12/1963,3.37,2.21,2.79
07/12/1963,4.33,2.43,3.38
08/12/1963,3.19,-2.71,0.24
09/12/1963,2.35,-2.52,-0.08
10/12/1963,2.92,-1.23,0.84
11/12/1963,4.39,-0.64,1.87
12/12/1963,4.95,1.02,2.98
13/12/1963,2.87,-0.2,1.34
14/12/1963,2.75,-1,0.87
15/12/1963,2.95,-3.29,-0.17
16/12/1963,4.42,-1.86,1.28
17/12/1963,2.85,0.94,1.9
18/12/1963,2.13,0.45,1.29
19/12/1963,0.69,-2.99,-1.15
20/12/1963,0.7,-5.17,-2.23
21/12/1963,2.5,-5.79,-1.64
22/12/1963,2.41,-3.86,-0.73
23/12/1963,0.68,-5.88,-2.6
24/12/1963,4.1,-7.06,-1.48
25/12/1963,7.73,-4.43,1.65
26/12/1963,4.83,2.43,3.63
27/12/1963,6.24,-1.77,2.24
